513536,390870,390869,"4",3,"","",129,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","",0,0,"E",122,128,"Budaörs","Budaörs","","",244,244,"2040","2040"
513537,390871,390870,"4",3,"","",102,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","O",113,113,"E",114,120,"Budaörs","Budaörs","","",244,244,"2040","2040"
513538,390872,390871,"4",3,"","",26,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","",0,0,"E",112,112,"Budaörs","Budaörs","","",244,244,"2040","2040"
513539,390873,390872,"4",3,"","",60,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","O",111,111,"E",108,110,"Budaörs","Budaörs","","",244,244,"2040","2040"
513540,390874,390873,"4",3,"","",54,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","O",109,109,"E",106,106,"Budaörs","Budaörs","","",244,244,"2040","2040"
513541,390875,390874,"4",3,"","",28,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","O",107,107,"E",104,104,"Budaörs","Budaörs","","",244,244,"2040","2040"
513542,390876,390875,"4",3,"","",109,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","O",97,105,"E",94,102,"Budaörs","Budaörs","","",244,244,"2040","2040"
513543,390877,390876,"4",3,"","",101,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","O",93,95,"E",90,92,"Budaörs","Budaörs","","",244,244,"2040","2040"
513544,390878,390877,"4",3,"","",59,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","O",91,91,"E",88,88,"Budaörs","Budaörs","","",244,244,"2040","2040"
513545,390880,390879,"4",4,"FT","",17,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513546,390879,390881,"4",4,"FT","",20,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513547,390882,390880,"4",4,"FT","",20,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513548,390881,390882,"4",4,"FT","",18,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
523654,390883,397989,"4",3,"","",66,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","O",1,11,"E",14,20,"Budaörs","Budaörs","","",244,244,"2040","2040"
513550,390884,390883,"4",3,"","",54,"F","NNNNNNN",50,0,45,0,0,0,"Szabadság","út","1","","",0,0,"E",2,12,"Budaörs","Budaörs","","",244,244,"2040","2040"
513551,390884,390885,"4",3,"","",11,"F","NNNNNNN",50,0,45,0,0,0,"Templom","tér","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513552,390885,390886,"4",3,"","",6,"F","NNNNNNN",50,0,45,0,0,0,"Templom","tér","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513553,390886,390887,"4",3,"","",125,"F","NNNNNNN",50,0,45,0,0,0,"Templom","tér","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513554,392575,390888,"4",4,"TF","",27,"F","NNNNNNN",50,0,45,0,0,0,"Templom","tér","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513555,390888,390889,"4",3,"","",295,"F","NNNNNNN",50,0,45,0,0,0,"Budapesti","út","1","","O",1,51,"E",2,48,"Budaörs","Budaörs","","",244,244,"2040","2040"
513556,390889,390890,"4",3,"","",85,"F","NNNNNNN",50,0,45,0,0,0,"Budapesti","út","1","","O",53,57,"E",50,56,"Budaörs","Budaörs","","",244,244,"2040","2040"
513557,390890,390891,"4",3,"","",155,"F","NNNNNNN",50,0,45,0,0,0,"Budapesti","út","1","","O",59,79,"E",58,74,"Budaörs","Budaörs","","",244,244,"2040","2040"
513558,390891,390892,"4",3,"","",114,"F","NNNNNNN",50,0,45,0,0,0,"Budapesti","út","1","","O",81,85,"E",76,86,"Budaörs","Budaörs","","",244,244,"2040","2040"
513559,390892,390893,"4",3,"","",82,"F","NNNNNNN",50,0,45,0,0,0,"Budapesti","út","1","","O",87,89,"E",88,98,"Budaörs","Budaörs","","",244,244,"2040","2040"
513560,390893,390894,"4",3,"","",19,"F","NNNNNNN",50,0,45,0,0,0,"Budapesti","út","1","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513561,390894,390895,"4",3,"","",27,"F","NNNNNNN",50,0,45,0,0,0,"Budapesti","út","1","","O",91,91,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513562,390895,390896,"4",3,"","",151,"F","NNNNNNN",50,0,45,0,0,0,"Budapesti","út","1","","O",93,107,"E",100,102,"Budaörs","Budaörs","","",244,244,"2040","2040"
513563,390896,390897,"4",3,"","",329,"F","NNNNNNN",50,0,45,0,0,0,"Budapesti","út","1","","O",109,131,"E",104,140,"Budaörs","Budaörs","","",244,244,"2040","2040"
513564,390899,390898,"5.1",3,"","",110,"F","NNNNNNN",50,0,40,0,0,0,"Kamaraerdei","út","","","",0,0,"",0,0,"Budapest","Budaörs","XI. kerület","",3352,244,"2040","2040"
513565,390901,390900,"5.1",3,"","",438,"F","NNNNNNN",50,0,40,0,0,0,"Kamaraerdei","út","","","",0,0,"",0,0,"Budapest","Budaörs","XI. kerület","",3352,244,"2040","2040"
513566,390900,390902,"5.1",3,"","",36,"F","NNNNNNN",50,0,40,0,0,0,"Kamaraerdei","út","","","",0,0,"",0,0,"Budapest","Budaörs","XI. kerület","",3352,244,"2040","2040"
513567,390903,390899,"5.1",3,"","",238,"F","NNNNNNN",50,0,40,0,0,0,"Kamaraerdei","út","","","",0,0,"",0,0,"Budapest","Budaörs","XI. kerület","",3352,244,"2040","2040"
513568,390902,390904,"5.1",3,"","",140,"F","NNNNNNN",50,0,40,0,0,0,"Kamaraerdei","út","","","E",12,18,"",0,0,"Budapest","Budaörs","XI. kerület","",3352,244,"2040","2040"
513569,390904,390903,"5.1",3,"","",61,"F","NNNNNNN",50,0,40,0,0,0,"Kamaraerdei","út","","","",0,0,"",0,0,"Budapest","Budaörs","XI. kerület","",3352,244,"2040","2040"
513618,390928,390849,"5.1",3,"","",474,"F","NNNNNNN",90,0,62,0,0,0,"","","8102","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"0","0"
513667,390982,390983,"5.1",4,"FT","",13,"F","NNNNNNN",50,0,40,0,0,0,"","","","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"0","0"
513668,390984,390982,"5.1",4,"FT","",35,"F","NNNNNNN",50,0,40,0,0,0,"","","","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"0","0"
513669,390986,390985,"5.1",4,"FT","",18,"F","NNNNNNN",50,0,40,0,0,0,"","","","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"0","0"
513670,390985,390984,"5.1",3,"","",154,"F","NNNNNNN",50,0,40,0,0,0,"Kinizsi","út","","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"2040","2040"
513671,390983,390987,"5.1",4,"FT","",17,"F","NNNNNNN",50,0,40,0,0,0,"","","","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"0","0"
513672,390987,390984,"5.1",4,"FT","",17,"F","NNNNNNN",50,0,40,0,0,0,"","","","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"0","0"
513673,390985,390988,"5.1",4,"FT","",18,"F","NNNNNNN",50,0,40,0,0,0,"","","","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"0","0"
513674,390988,390986,"5.1",4,"FT","",37,"F","NNNNNNN",50,0,40,0,0,0,"","","","","",0,0,"",0,0,"Budaörs","Budaörs","","",244,244,"0","0"
513675,390905,390988,"5.1",3,"","",205,"F","NNNNNNN",50,0,40,0,0,0,"Repülõtéri","utca","","","",0,0,"",0,0,"Budaörs","Budapest","","XI. kerület",244,3352,"2040","2040"
